GEOID,unemployment_2019,unemployment_2020,delta_unemployment,state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
17157,0.03682226732386199,0.06793322506687047,0.031110957743008476,Illinois,Randolph County,11076,3592,14910,7484,0.7428571428571429,0.2409121395036888,0.501945003353454
17159,0.04094284273731494,0.067985734295366,0.027042891558051063,Illinois,Richland County,6089,1830,8063,4259,0.7551779734590103,0.22696266898176856,0.5282153044772417
17161,0.04948571600680693,0.08896223683864223,0.039476520831835296,Illinois,Rock Island County,28603,36691,66817,-8088,0.4280796803208764,0.5491267192480955,-0.12104703892721913
17163,0.04457483915671204,0.08723139648528522,0.04265655732857318,Illinois,St. Clair County,57150,68325,128104,-11175,0.44612190095547366,0.5333557109848248,-0.08723381002935116
17165,0.05293177796484959,0.09402074063754386,0.04108896267269427,Illinois,Saline County,8103,2789,11089,5314,0.730724141040671,0.25151050590675444,0.4792136351339165
17167,0.04025959758439135,0.07766524524773967,0.03740564766334832,Illinois,Sangamon County,53485,48917,104751,4568,0.5105917843266413,0.4669836087483652,0.04360817557827612
17169,0.04206296729566146,0.05976433205348868,0.017701364757827222,Illinois,Schuyler County,2773,1068,3918,1705,0.7077590607452782,0.2725880551301684,0.43517100561510974
17171,0.047338252734220584,0.05936790057463584,0.012029647840415256,Illinois,Scott County,2114,572,2741,1542,0.7712513681138271,0.20868296242247356,0.5625684056913536
17173,0.03897581348958982,0.06132744000576521,0.022351626516175394,Illinois,Shelby County,9426,2504,12097,6922,0.7792014549061751,0.20699346945523683,0.5722079854509383
17175,0.057150313152400836,0.07235188509874327,0.015201571946342432,Illinois,Stark County,2004,815,2886,1189,0.6943866943866944,0.2823977823977824,0.411988911988912
17177,0.04375121722095568,0.07012062966419733,0.026369412443241647,Illinois,Stephenson County,12521,9055,22048,3466,0.5678973149492017,0.41069484760522496,0.15720246734397675
17179,0.044163931361143424,0.08137663004357944,0.03721269868243601,Illinois,Tazewell County,42513,24819,69051,17694,0.6156753703784159,0.35942998653169395,0.25624538384672196
17181,0.056628528859090255,0.0766194619803219,0.019990933121231652,Illinois,Union County,6161,2579,8904,3582,0.6919362084456424,0.2896451033243486,0.4022911051212938
17183,0.051455108669500364,0.0853832460356954,0.03392813736619504,Illinois,Vermilion County,20725,10323,31642,10402,0.6549838821819102,0.3262436002781114,0.3287402819037988
17185,0.03844626035637272,0.07624078692935012,0.0377945265729774,Illinois,Wabash County,4237,1253,5607,2984,0.7556625646513287,0.22347066167290885,0.5321919029784199
17187,0.04079744443795165,0.05898259081840371,0.018185146380452058,Illinois,Warren County,4676,3090,7924,1586,0.5901060070671378,0.3899545683997981,0.2001514386673397
17189,0.025265330667836882,0.05382935764729529,0.028564026979458406,Illinois,Washington County,6115,1641,7921,4474,0.7719984850397678,0.20717081176619115,0.5648276732735766
17191,0.0476687131106739,0.07860199373670244,0.030933280626028542,Illinois,Wayne County,7176,1187,8499,5989,0.8443346276032474,0.13966348982233204,0.7046711377809154
17193,0.03809928829628889,0.06825947434748152,0.030160186051192625,Illinois,White County,5791,1517,7431,4274,0.7793029201991657,0.20414479881577177,0.575158121383394
17195,0.04264181682679253,0.0774408948189932,0.034799077992200673,Illinois,Whiteside County,14527,12253,27375,2274,0.5306666666666666,0.44759817351598175,0.08306849315068487
17197,0.03816433121910595,0.09517379449008943,0.05700946327098348,Illinois,Will County,155116,183915,346266,-28799,0.4479677473387511,0.5311379113167334,-0.08317016397798227
17199,0.04297253718652627,0.08388283601364138,0.04091029882711511,Illinois,Williamson County,22801,10206,33729,12595,0.6760058110231552,0.3025882771502268,0.37341753387292836
17201,0.056672379204776656,0.1108152708675844,0.054142891662807745,Illinois,Winnebago County,60861,64056,127710,-3195,0.4765562602771905,0.5015738783180643,-0.025017618040873824
17203,0.03734372032839156,0.06108171352358575,0.023737993195194186,Illinois,Woodford County,14799,6160,21498,8639,0.6883896176388501,0.2865382826309424,0.4018513350079077
18001,0.02723457279054155,0.05710605194831233,0.02987147915777078,Indiana,Adams County,10686,3236,14209,7450,0.7520585544373285,0.22774297980153424,0.5243155746357943
18003,0.03145624311314737,0.07623011454716436,0.04477387143401699,Indiana,Allen County,92083,73189,169082,18894,0.5446055759927136,0.432860978696727,0.11174459729598663
18005,0.0249796879250961,0.06368546291076668,0.038705774985670585,Indiana,Bartholomew County,22410,12934,36235,9476,0.6184628121981509,0.35694770249758523,0.2615151097005657
18007,0.031778080945884496,0.05054761498016438,0.018769534034279882,Indiana,Benton County,3007,1009,4114,1998,0.7309188138065144,0.2452600875060768,0.48565872630043755
18009,0.03958780735487522,0.08318512387962457,0.043597316524749345,Indiana,Blackford County,3841,1376,5350,2465,0.7179439252336448,0.25719626168224297,0.46074766355140184
18011,0.024602532270675867,0.0425929459287147,0.017990413658038835,Indiana,Boone County,22351,15244,38520,7107,0.5802440290758047,0.395742471443406,0.18450155763239873
18013,0.02990547675631499,0.065898034845595,0.035992558089280015,Indiana,Brown County,5777,3036,8981,2741,0.643246854470549,0.33804698808595923,0.30519986638458974
18015,0.030094150657270523,0.059247337830738565,0.029153187173468043,Indiana,Carroll County,7086,2224,9495,4862,0.7462875197472354,0.2342285413375461,0.5120589784096893
18017,0.03496675125493174,0.06971166606345759,0.03474491480852585,Indiana,Cass County,10552,4304,15198,6248,0.6943018818265562,0.2831951572575339,0.41110672456902225
18019,0.03324720718343254,0.07240469284837084,0.0391574856649383,Indiana,Clark County,33668,23093,57869,10575,0.5817968169486254,0.3990564896576751,0.1827403272909503
18021,0.035472984583238824,0.06488625404209451,0.02941326945885569,Indiana,Clay County,9499,2552,12267,6947,0.7743539577728866,0.20803782505910165,0.566316132713785
18023,0.026788866587671996,0.05648188391481292,0.029693017327140928,Indiana,Clinton County,9334,3361,12949,5973,0.720827863155456,0.25955672252683604,0.46127114062861996
18025,0.041414452310112516,0.0722255255150222,0.030811073204909688,Indiana,Crawford County,3483,1355,4944,2128,0.7044902912621359,0.2740695792880259,0.43042071197411
18027,0.02593150188064255,0.03878148918873317,0.01284998730809062,Indiana,Daviess County,9576,2169,11954,7407,0.8010707712899447,0.18144554124142545,0.6196252300485193
18029,0.0355330601751426,0.06891883455076578,0.03338577437562318,Indiana,Dearborn County,19528,5446,25383,14082,0.7693338060906906,0.21455304731513217,0.5547807587755584
18031,0.028859621442372103,0.07562493703052761,0.04676531558815551,Indiana,Decatur County,9575,2439,12287,7136,0.7792789126719297,0.19850248229836412,0.5807764303735656
18033,0.02822012207848321,0.06971273790006416,0.04149261582158095,Indiana,DeKalb County,14237,4966,19628,9271,0.7253413490931323,0.25300590992459754,0.47233543916853477
18035,0.03877411989699369,0.07288235525333124,0.03410823535633755,Indiana,Delaware County,26827,20474,48191,6353,0.5566807080160195,0.42485111327841296,0.13182959473760658
18037,0.02396863230814653,0.0457310599428548,0.02176242763470827,Indiana,Dubois County,15033,6292,21770,8741,0.6905374368396876,0.28902158934313277,0.40151584749655483
18039,0.030749876410214785,0.07702570874389723,0.046275832333682446,Indiana,Elkhart County,46972,26108,74387,20864,0.6314544207993332,0.35097530482476774,0.2804791159745655
18041,0.04727372691768096,0.10178679378041167,0.054513066862730705,Indiana,Fayette County,7755,2237,10136,5518,0.7650947119179163,0.22069850039463298,0.5443962115232833
18043,0.03161472974858943,0.06535551325734681,0.03374078350875739,Indiana,Floyd County,23400,17511,41802,5889,0.5597818286206402,0.4189034017511124,0.14087842686952778
18045,0.035153382479140606,0.06614619539062082,0.030992812911480212,Indiana,Fountain County,6154,1629,7986,4525,0.7705985474580516,0.20398196844477837,0.5666165790132732
18047,0.0344574032819348,0.05989595012781988,0.025438546845885084,Indiana,Franklin County,9691,2137,12000,7554,0.8075833333333333,0.17808333333333334,0.6295
18049,0.031790717413044026,0.06737745800856773,0.035586740595523705,Indiana,Fulton County,6694,2280,9147,4414,0.7318246419591122,0.24926205313217448,0.48256258882693776
18051,0.0251445148354344,0.06249867055785519,0.03735415572242079,Indiana,Gibson County,11817,4023,16161,7794,0.7312047521811769,0.24893261555596807,0.4822721366252088
18053,0.03723026903070935,0.0649180521894443,0.02768778315873495,Indiana,Grant County,18543,8015,27159,10528,0.6827570970948856,0.295113958540447,0.38764313855443866
18055,0.04109480942813264,0.06189084739372231,0.020796037965589667,Indiana,Greene County,11103,3389,14784,7714,0.7510146103896104,0.22923430735930736,0.521780303030303
18057,0.02522055063988906,0.046188571227246254,0.020968020587357195,Indiana,Hamilton County,101587,88390,193999,13197,0.5236470291083974,0.45562090526239823,0.06802612384599921
18059,0.028488004563022633,0.05702054297779932,0.02853253841477669,Indiana,Hancock County,28996,12895,42911,16101,0.6757241732889003,0.30050569783971476,0.3752184754491856
18061,0.03231028336903379,0.06324773362989924,0.030937450260865453,Indiana,Harrison County,14565,5343,20236,9222,0.7197568689464321,0.2640343941490413,0.4557224747973908
18063,0.027053158798014263,0.05007367478643638,0.023020515988422117,Indiana,Hendricks County,53802,32604,88505,21198,0.6078978588780295,0.36838596689452574,0.23951189198350376
18065,0.03291348648343798,0.06700003056047919,0.03408654407704121,Indiana,Henry County,15043,5544,21030,9499,0.7153114598193058,0.263623395149786,0.4516880646695198
18067,0.04017590078040169,0.10701718161729495,0.06684128083689327,Indiana,Howard County,26449,13303,40630,13146,0.6509721880383953,0.327418163918287,0.3235540241201083
18069,0.032631904125893826,0.06742584696343432,0.03479394283754049,Indiana,Huntington County,13147,4255,17829,8892,0.7373941331538505,0.23865612204834818,0.4987380111055023
18071,0.0264086168228369,0.0737243873041382,0.047315770481301304,Indiana,Jackson County,14555,4302,19238,10253,0.7565755276016218,0.22361991891048966,0.5329556086911322
18073,0.03673092719731465,0.06893137607412154,0.0322004488768069,Indiana,Jasper County,11383,3798,15475,7585,0.7355735056542811,0.2454281098546042,0.490145395799677
18075,0.03021108295112732,0.06605574646811761,0.0358446635169903,Indiana,Jay County,6361,1926,8461,4435,0.7518023874246543,0.22763266753338848,0.5241697198912658
18077,0.0338641124418971,0.07531162268388546,0.04144751024198836,Indiana,Jefferson County,9663,4731,14697,4932,0.6574811185956317,0.32190242906715655,0.3355786895284752
18079,0.03296117456738075,0.07699959473897505,0.0440384201715943,Indiana,Jennings County,9490,2523,12251,6967,0.774630642396539,0.20594237205126112,0.5686882703452779
18081,0.02687677662590006,0.05585022961789331,0.028973452991993248,Indiana,Johnson County,51219,24736,77618,26483,0.6598855935478883,0.31868896390012624,0.3411966296477621
18083,0.03081924577373212,0.06101732728489626,0.030198081511164144,Indiana,Knox County,11655,4067,16011,7588,0.7279370432827431,0.2540128661545188,0.4739241771282243
18085,0.02803916332189172,0.06207880278753226,0.03403963946564054,Indiana,Kosciusko County,26499,8364,35787,18135,0.7404644144521754,0.23371615391063794,0.5067482605415374
18087,0.02782794252572933,0.06730273565956237,0.039474793133833036,Indiana,LaGrange County,8110,2355,10633,5755,0.7627198344775699,0.22148029718799964,0.5412395372895702
18089,0.04885072717730163,0.09930929509957558,0.05045856792227395,Indiana,Lake County,91760,124870,219956,-33110,0.41717434395970104,0.5677044499809053,-0.15053010602120426
18091,0.04264327996421252,0.0939632754273921,0.051319995463179585,Indiana,LaPorte County,25997,22427,49392,3570,0.5263402980239715,0.45406138645934563,0.0722789115646259
18093,0.036048650577931524,0.06927394879925688,0.03322529822132536,Indiana,Lawrence County,15601,4961,21025,10640,0.7420214030915576,0.23595719381688465,0.506064209274673
18095,0.0368308843421084,0.07748151324141925,0.04065062889931085,Indiana,Madison County,31215,19524,51793,11691,0.6026876218794045,0.3769621377406213,0.22572548413878318
18097,0.032691336336915046,0.07615586542261256,0.04346452908569751,Indiana,Marion County,134175,247772,389619,-113597,0.34437488931494614,0.6359340791901832,-0.29155918987523705
18099,0.031250784407239135,0.06616754728253767,0.03491676287529853,Indiana,Marshall County,13844,5712,19927,8132,0.6947357856175039,0.28664625884478345,0.4080895267727205
18101,0.026270543224027637,0.04240282685512368,0.01613228363109604,Indiana,Martin County,4029,1011,5144,3018,0.7832426127527217,0.19653965785381025,0.5867029548989114
18103,0.03902381387155333,0.08340333212805608,0.04437951825650275,Indiana,Miami County,10925,3235,14473,7690,0.7548538658191114,0.22351965729289022,0.5313342085262212
18105,0.03324194897482862,0.05399522606482072,0.020753277089992098,Indiana,Monroe County,22071,39861,63151,-17790,0.3494956532754826,0.6312014061535051,-0.28170575287802246
18107,0.03060642628863929,0.05261180687882175,0.02200538059018246,Indiana,Montgomery County,12659,4213,17198,8446,0.736073962088615,0.24497034538899873,0.4911036166996162
18109,0.030879602171631913,0.05333755126168398,0.022457949090052064,Indiana,Morgan County,27512,7781,36159,19731,0.7608617494952847,0.21518847313255343,0.5456732763627313
18111,0.041113901260305126,0.06729003989915061,0.026176138638845485,Indiana,Newton County,4942,1509,6591,3433,0.7498103474434835,0.22894856622667273,0.5208617812168108
18113,0.031002178114335224,0.08521260426590259,0.05421042615156736,Indiana,Noble County,14195,4660,19190,9535,0.7397081813444503,0.24283480979676916,0.4968733715476811
18115,0.03498906591690097,0.07514588229081404,0.040156816373913065,Indiana,Ohio County,2392,750,3164,1642,0.7560050568900126,0.2370417193426043,0.5189633375474083
18117,0.034714866244246294,0.1101630603985056,0.0754481941542593,Indiana,Orange County,6432,2224,8832,4208,0.7282608695652174,0.25181159420289856,0.47644927536231885
18119,0.03988102088331372,0.06085588420390182,0.0209748633205881,Indiana,Owen County,7286,2420,9904,4866,0.7356623586429726,0.24434571890145396,0.4913166397415186
18121,0.03774623474574286,0.05545284243262767,0.017706607686884812,Indiana,Parke County,5398,1503,7011,3895,0.7699329624875196,0.21437740693196405,0.5555555555555556
18123,0.03310439929439365,0.06691682301438398,0.03381242371999033,Indiana,Perry County,5345,3203,8722,2142,0.6128181609722541,0.3672322861728961,0.24558587479935795
18125,0.032964352974650106,0.061841662931420883,0.028877309956770777,Indiana,Pike County,4692,1415,6220,3277,0.7543408360128617,0.227491961414791,0.5268488745980707
18127,0.03725800142941298,0.07908485948413353,0.04182685805472055,Indiana,Porter County,45008,39746,86509,5262,0.5202695673282549,0.45944352610711026,0.060826041221144656
18129,0.027369472651847884,0.04676438206186455,0.019394909410016665,Indiana,Posey County,9206,3811,13236,5395,0.695527349652463,0.2879268661226957,0.4076004835297673
18131,0.03068940143614727,0.06273696447679565,0.03204756304064838,Indiana,Pulaski County,4246,1463,5806,2783,0.7313124354116431,0.2519807096107475,0.47933172580089567
18133,0.03449809057539634,0.061441796964533064,0.026943706389136728,Indiana,Putnam County,12278,3946,16597,8332,0.7397722479966259,0.2377538109296861,0.5020184370669398
18135,0.03749127896302281,0.06752121868304095,0.03002993972001814,Indiana,Randolph County,8312,2513,11070,5799,0.7508581752484191,0.22700993676603431,0.5238482384823848
18137,0.03253295175606975,0.06409684157903194,0.03156388982296218,Indiana,Ripley County,11261,2774,14271,8487,0.7890827552378951,0.1943802116179665,0.5947025436199286
